date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2025-10-02 00:00:00,13.4,8,17,4.9,,,13.5,46.3,1021,127
2025-10-03 00:00:00,16.8,14,18,14.6,,,22.6,64.8,1007,0
2025-10-04 00:00:00,13.2,10,16.9,1.6,,,28.6,63,1006,356
2025-10-05 00:00:00,13,11,16,0,,,18.4,48.2,1020,276
2025-10-06 00:00:00,14.3,11,19,0,,,9.3,31.5,1025.7,212
2025-10-07 00:00:00,13.4,9,18,0,,,8.8,20.4,1024.7,211
2025-10-08 00:00:00,11.9,6,19,0,,,3.5,24.1,1024.8,206
2025-10-09 00:00:00,11.5,4,17,0,,,4.9,20.4,1029.3,235
2025-10-10 00:00:00,12.6,9,15,0,,,3,14.8,1034.1,203
2025-10-11 00:00:00,11.8,6,16,0,,,5.1,20.4,1033.9,207
2025-10-12 00:00:00,11.2,7,15,0,,,9.3,27.8,1031,299
2025-10-13 00:00:00,12.9,9,16,0.1,,,11.5,31.5,1028.6,118
2025-10-14 00:00:00,13.4,12,17,0,,,13.4,29.6,1029.3,197
2025-10-15 00:00:00,11.1,10,12,0,,,11.7,29.6,1029.6,177
2025-10-16 00:00:00,11.5,8,15,0,,,9.3,25.9,1026.9,215
2025-10-17 00:00:00,12.9,9.4,15,0,,,13.4,29.6,1024.6,252
2025-10-18 00:00:00,13.7,11.5,15,2.4,,,20,37,1019.4,42
2025-10-19 00:00:00,14.2,12,16,13.2,,,21.3,46.3,1000.6,13
2025-10-20 00:00:00,13.5,12,15,12.3,,,17.8,48.2,987.8,62
2025-10-21 00:00:00,12.5,9,17,0.7,,,14.5,44.5,994.3,116
2025-10-22 00:00:00,9.7,4,14,3.6,,,7.4,25.9,994.4,136
2025-10-23 00:00:00,9,5,12,3.9,,,17,46.3,993.2,142
2025-10-24 00:00:00,9.5,6,13,0.2,,,19.5,53.7,1001.4,260
2025-10-25 00:00:00,9.5,7,12,1,,,14.3,40.8,1007.2,295
2025-10-26 00:00:00,10.1,6,13,0.7,,,15.6,61.1,1012.1,132
2025-10-27 00:00:00,13.2,12,16,0.5,,,23.3,57.4,1010.5,198
2025-10-28 00:00:00,13.1,12,15,0,,,19.5,51.8,1009.4,179
2025-10-29 00:00:00,10,6,12.2,0.5,,,9.8,31.5,1001.5,39
2025-10-30 00:00:00,11.1,7,14.2,5.4,,,17.4,50,1003.5,6
2025-10-31 00:00:00,14.6,13,16,9.5,,,24.3,51.8,997.7,66
2025-11-01 00:00:00,11.2,8,14,4,,,17.3,46.3,1001.8,202
2025-11-02 00:00:00,10,6,13,3.4,,,14.1,44.5,1009,312
2025-11-03 00:00:00,14,11,15,0,,,28.1,51.8,1011.9,83
2025-11-04 00:00:00,14.5,14,15.7,14.2,,,27,46.3,1007.6,0
2025-11-05 00:00:00,15.3,14,17,2.8,,,18.6,37,1003.6,22
2025-11-06 00:00:00,13.8,9,18,6.5,,,7.8,20.4,1003.6,101
2025-11-07 00:00:00,12.4,10,14,10.6,,,12.8,31.5,1003.1,10
2025-11-08 00:00:00,10.6,4,15,1,,,6.8,25.9,1013.8,252
2025-11-09 00:00:00,12.3,9.1,14,7.4,,,21,42.6,1011.9,20
2025-11-10 00:00:00,11,8.7,14,1.2,,,12.1,38.9,1004.2,116
2025-11-11 00:00:00,13.1,8.6,15,11.7,,,28.3,53.7,1001.6,12
2025-11-12 00:00:00,14.5,14,15,9.8,,,19.1,40.8,1000.6,1
2025-11-13 00:00:00,13.4,11,16,4.7,,,11.7,29.6,1004.3,116
2025-11-14 00:00:00,14,12.3,15,9.3,,,16.3,27.8,997.5,0
2025-11-15 00:00:00,11.9,10,14,0.5,,,9.7,29.6,1006.3,92
2025-11-16 00:00:00,9.9,7,11.2,0,,,16.2,35.2,1012.3,2
2025-11-17 00:00:00,5.1,-1,9,0,,,9.5,25.9,1024,414
2025-11-18 00:00:00,5.3,0,11,0.9,,,8,37,1018.8,128
2025-11-19 00:00:00,5.1,1,7.4,0,,,17.5,38.9,1013.3,298
2025-11-20 00:00:00,3.1,-1,7,0,,,9.2,22.2,1018.3,436
2025-11-21 00:00:00,1.4,-5,8,0,,,5.4,16.7,1027,430
2025-11-22 00:00:00,7.7,4.1,10,4.9,,,16.3,37,1015.8,4
2025-11-23 00:00:00,8.8,7,11,1.2,,,18.1,51.8,1001.5,184
2025-11-24 00:00:00,8,6.8,9,3.3,,,17.8,42.6,997.8,141
2025-11-25 00:00:00,5.7,0,10,0,,,10.3,22.2,1016.6,250
2025-11-26 00:00:00,5.2,-5,11,3.5,,,8.7,22.2,1020.5,98
2025-11-27 00:00:00,11.8,8.4,15,2.2,,,17.5,29.6,1014.1,28
2025-11-28 00:00:00,11.1,10,13,1.4,,,17.4,31.5,1011.4,89
2025-11-29 00:00:00,9,6,10.3,11.8,,,14.6,27,1009,125
2025-11-30 00:00:00,8,2,10,1.3,,,11.9,25.9,1016.1,102
2025-12-01 00:00:00,10.9,8.5,13,21.8,,,22.7,51.8,1002,97
2025-12-02 00:00:00,6.9,4,10,4.3,,,10,31.5,1001.2,144
2025-12-03 00:00:00,5.4,-2,11,0.1,,,8.1,29.6,1005.4,234
2025-12-04 00:00:00,6.6,2,10,3.6,,,11.6,42.6,998.4,167
2025-12-05 00:00:00,7.6,1,11,11.4,,,21.3,51.8,998.6,0
2025-12-06 00:00:00,10.7,9.9,13,6.2,,,25.4,63,997.3,69
2025-12-07 00:00:00,12.3,10,15,6.8,,,18.5,48.2,1000.7,0
2025-12-08 00:00:00,12.1,10.5,13.1,3.9,,,18.7,37,1006.7,33
2025-12-09 00:00:00,13.2,10.7,15,16.7,,,29.1,61.1,1001.5,1
2025-12-10 00:00:00,10.4,8,14,0,,,15.3,40.8,1015.6,247
2025-12-11 00:00:00,10.8,8.3,12,0,,,21.6,38.9,1015.6,115
2025-12-12 00:00:00,8.6,3,12,2.8,,,9.5,33.3,1017.2,181
2025-12-13 00:00:00,6.1,-1,10.2,0,,,9,27.8,1026.7,178
2025-12-14 00:00:00,10.9,9,12.2,0,,,22,44.5,1017,51
2025-12-15 00:00:00,10.9,8.2,12,17.5,,,19.3,42.6,1003.3,0
2025-12-16 00:00:00,6.8,1,10,1.4,,,8.2,20.4,1010.9,194
2025-12-17 00:00:00,8.1,1,12.2,9.5,,,21.3,55.5,1012.4,0
2025-12-18 00:00:00,10,8,12.2,18.2,,,15,48.2,1002.7,0
2025-12-19 00:00:00,8,5,12,0,,,14.1,31.5,1014.7,259
2025-12-20 00:00:00,8.4,4,10,2.7,,,18.5,42.6,1007.8,143
2025-12-21 00:00:00,7.9,4,10,6.9,,,9.7,33.3,1003.2,26
2025-12-22 00:00:00,9.4,7.9,11,1.8,,,15.9,33.3,1004.6,108
2025-12-23 00:00:00,7.9,6.8,9,0,,,17.3,37,1016.3,0
2025-12-24 00:00:00,5.1,2.8,7,0,,,23.8,44.5,1029.8,162
2025-12-25 00:00:00,3.4,2.4,5,0,,,27.4,59.3,1027.2,238
2025-12-26 00:00:00,3.6,1,5,0,,,15.9,37,1028.4,48
2025-12-27 00:00:00,5.2,2,8,0,,,18.9,40.8,1032.1,236
2025-12-28 00:00:00,6.3,5,7.5,0,,,16.5,37,1031.2,12
2025-12-29 00:00:00,4.6,3,5.9,0,,,15.9,33.3,1028.6,169
2025-12-30 00:00:00,4.2,1,7,0,,,15.7,35.2,1032.9,186
2025-12-31 00:00:00,0.5,-5,5,0,,,6.1,20.4,1030.2,288
